Date,Open,High,Low,Close
2015-11-27,748.46,753.41,747.49,750.26
2015-11-25,748.14,752.0,746.06,748.15
2015-11-24,752.0,755.279,737.63,748.28
2015-11-23,757.45,762.7075,751.82,755.98
2015-11-20,746.53,757.92,743.0,756.6
2015-11-19,738.74,742.0,737.43,738.41
2015-11-18,727.58,741.41,727.0,740.0
2015-11-17,729.29,731.845,723.0269999999999,725.3
2015-11-16,715.6,729.49,711.33,728.96
2015-11-13,729.17,731.15,716.73,717.0
2015-11-12,731.0,737.8,728.645,731.23
2015-11-11,732.46,741.0,730.23,735.4
2015-11-10,724.4,730.59,718.5001,728.32
2015-11-09,730.2,734.71,719.43,724.89
2015-11-06,731.5,735.41,727.01,733.76
2015-11-05,729.47,739.48,729.47,731.25
2015-11-04,722.0,733.1,721.9,728.11
2015-11-03,718.86,724.65,714.72,722.16
2015-11-02,711.06,721.62,705.85,721.11
2015-10-30,715.73,718.0,710.05,710.81
2015-10-29,710.5,718.26,710.01,716.92
2015-10-28,707.33,712.98,703.08,712.95
2015-10-27,707.38,713.62,704.55,708.49
2015-10-26,701.55,719.15,701.26,712.78
2015-10-23,727.5,730.0,701.5,702.0
2015-10-22,646.7,657.8,644.01,651.79
2015-10-21,654.15,655.87,641.73,642.61
2015-10-20,664.04,664.7197,644.195,650.28
2015-10-19,661.18,666.82,659.58,666.1
2015-10-16,664.11,664.97,657.2,662.2
2015-10-15,654.66,663.13,654.46,661.74
2015-10-14,653.21,659.39,648.85,651.16
2015-10-13,643.15,657.8125,643.15,652.3
2015-10-12,642.09,648.5,639.01,646.67
2015-10-09,640.0,645.99,635.318,643.61
2015-10-08,641.36,644.45,625.56,639.16
2015-10-07,649.24,650.609,632.15,642.36
2015-10-06,638.84,649.25,636.5295,645.44
2015-10-05,632.0,643.01,627.0,641.47
2015-10-02,607.2,627.34,603.13,626.91
2015-10-01,608.37,612.09,599.85,611.29
2015-09-30,603.28,608.76,600.73,608.42
2015-09-29,597.28,605.0,590.22,594.97
2015-09-28,610.34,614.605,589.38,594.89
2015-09-25,629.77,629.77,611.0,611.97
2015-09-24,616.64,627.32,612.4,625.8
2015-09-23,622.05,628.93,620.0,622.36
2015-09-22,627.0,627.55,615.43,622.69
2015-09-21,634.4,636.49,625.94,635.44
2015-09-18,636.79,640.0,627.02,629.25
2015-09-17,637.79,650.9,635.02,642.9
2015-09-16,635.47,637.95,632.32,635.98
2015-09-15,626.7,638.7,623.78,635.14
2015-09-14,625.7,625.86,619.43,623.24
2015-09-11,619.75,625.78,617.42,625.77
2015-09-10,613.1,624.16,611.43,621.35
2015-09-09,621.22,626.52,609.6,612.72
2015-09-08,612.49,616.31,604.12,614.66
2015-09-04,600.0,603.47,595.25,600.7
2015-09-03,617.0,619.71,602.8213,606.25
2015-09-02,605.68,614.34,599.71,614.34
2015-09-01,602.36,612.86,594.1,597.79
2015-08-31,627.54,635.8,617.68,618.25
2015-08-28,632.82,636.88,624.56,630.38
2015-08-27,639.4,643.59,622.0,637.61
2015-08-26,610.35,631.71,599.05,628.62
2015-08-25,614.91,617.45,581.11,582.06
2015-08-24,573.0,614.0,565.05,589.61
2015-08-21,639.78,640.05,612.33,612.48
2015-08-20,655.46,662.99,642.9,646.83
2015-08-19,656.6,667.0,654.19,660.9
2015-08-18,661.9,664.0,653.46,656.13
2015-08-17,656.8,661.38,651.24,660.87
2015-08-14,655.01,659.855,652.66,657.12
2015-08-13,659.3225,664.5,651.661,656.45
2015-08-12,663.08,665.0,652.29,659.56
2015-08-11,669.2,674.9,654.27,660.78
2015-08-10,639.48,643.44,631.249,633.73
2015-08-07,640.23,642.68,629.71,635.3
2015-08-06,645.0,645.379,632.25,642.68
2015-08-05,634.33,647.86,633.16,643.78
2015-08-04,628.42,634.81,627.16,629.25
2015-08-03,625.34,633.0556,625.34,631.21
2015-07-31,631.38,632.91,625.5,625.61
2015-07-30,630.0,635.22,622.05,632.59
2015-07-29,628.8,633.36,622.65,631.93
2015-07-28,632.83,632.83,623.31,628.0
2015-07-27,621.0,634.3,620.5,627.26
2015-07-24,647.0,648.17,622.52,623.56
2015-07-23,661.27,663.63,641.0,644.28
2015-07-22,660.89,678.64,659.0,662.1
2015-07-21,655.21,673.0,654.3,662.3
2015-07-20,659.24,668.88,653.01,663.02
2015-07-17,649.0,674.4680000000001,645.0,672.93
2015-07-16,565.12,580.68,565.0,579.85
2015-07-15,560.13,566.5029,556.79,560.22
2015-07-14,546.76,565.8487,546.71,561.1
2015-07-13,532.88,547.11,532.4001,546.55
2015-07-10,526.29,532.56,525.55,530.13
2015-07-09,523.12,523.77,520.35,520.68
2015-07-08,521.05,522.734,516.11,516.83
2015-07-07,523.13,526.18,515.18,525.02
2015-07-06,519.5,525.25,519.0,522.86
2015-07-02,521.08,524.65,521.08,523.4
2015-07-01,524.73,525.69,518.2305,521.84
2015-06-30,526.02,526.25,520.5,520.51
2015-06-29,525.01,528.61,520.54,521.52
2015-06-26,537.26,537.76,531.35,531.69
2015-06-25,538.87,540.9,535.23,535.23
2015-06-24,540.0,540.0,535.66,537.84
2015-06-23,539.64,541.499,535.25,540.48
2015-06-22,539.59,543.74,537.53,538.19
2015-06-19,537.21,538.25,533.01,536.69
2015-06-18,531.0,538.15,530.79,536.73
2015-06-17,529.37,530.98,525.1,529.26
2015-06-16,528.4,529.6399,525.56,528.15
2015-06-15,528.0,528.3,524.0,527.2
2015-06-12,531.6,533.12,530.16,532.33
2015-06-11,538.425,538.98,533.02,534.61
2015-06-10,529.36,538.36,529.35,536.69
2015-06-09,527.56,529.2,523.01,526.69
2015-06-08,533.31,534.12,526.24,526.83
2015-06-05,536.35,537.2,532.52,533.33
2015-06-04,537.76,540.59,534.32,536.7
2015-06-03,539.91,543.5,537.11,540.31
2015-06-02,532.93,543.0,531.33,539.18
2015-06-01,536.79,536.79,529.76,533.99
2015-05-29,537.37,538.63,531.45,532.11
2015-05-28,538.01,540.61,536.25,539.78
2015-05-27,532.8,540.55,531.71,539.79
2015-05-26,538.12,539.0,529.88,532.32
2015-05-22,540.15,544.19,539.51,540.11
2015-05-21,537.95,543.8399,535.98,542.51
2015-05-20,538.49,542.92,532.972,539.27
2015-05-19,533.98,540.66,533.04,537.36
2015-05-18,532.01,534.82,528.85,532.3
2015-05-15,539.18,539.2743,530.38,533.85
2015-05-14,533.77,539.0,532.41,538.4
2015-05-13,530.56,534.3215,528.655,529.62
2015-05-12,531.6,533.2089,525.26,529.04
2015-05-11,538.37,541.98,535.4,535.7
2015-05-08,536.65,541.15,536.0,538.22
2015-05-07,523.99,533.46,521.75,530.7
2015-05-06,531.24,532.38,521.085,524.22
2015-05-05,538.21,539.74,530.3906,530.8
2015-05-04,538.53,544.07,535.06,540.78
2015-05-01,538.43,539.54,532.1,537.9
2015-04-30,547.87,548.59,535.05,537.34
2015-04-29,550.47,553.68,546.905,549.08
2015-04-28,554.64,556.02,550.366,553.68
2015-04-27,563.39,565.95,553.2001,555.37
2015-04-24,566.1,571.14,557.25,565.06
2015-04-23,541.0,550.96,540.23,547.0
2015-04-22,534.4,541.08,531.75,539.365
2015-04-21,537.51,539.39,533.675,533.97
2015-04-20,525.6,536.09,524.5,535.38
2015-04-17,528.66,529.84,521.01,524.05
2015-04-16,529.9,535.59,529.61,533.8
2015-04-15,528.7,534.73,523.22,532.53
2015-04-14,536.25,537.5699,528.0925,530.39
2015-04-13,538.41,544.06,537.31,539.17
2015-04-10,542.29,542.29,537.31,540.01
2015-04-09,541.03,541.95,535.49,540.78
2015-04-08,538.38,543.85,538.38,541.61
2015-04-07,538.08,542.69,536.0,537.02
2015-04-06,532.22,538.41,529.57,536.765
2015-04-02,540.85,540.85,533.8467,535.53
2015-04-01,548.6,551.14,539.5,542.56
2015-03-31,550.0,554.71,546.72,548.0
2015-03-30,551.62,553.47,548.17,552.03
2015-03-27,553.0,555.28,548.13,548.34
2015-03-26,557.59,558.9,550.65,555.17
2015-03-25,570.5,572.26,558.74,558.785
2015-03-24,562.56,574.59,561.21,570.19
2015-03-23,560.43,562.36,555.83,558.81
2015-03-20,561.65,561.72,559.05,560.36
2015-03-19,559.39,560.8,556.145,557.99
2015-03-18,552.5,559.78,547.0001,559.5
2015-03-17,551.71,553.8,548.0,550.84
2015-03-16,550.95,556.85,546.0,554.51
2015-03-13,553.5,558.4,544.22,547.32
2015-03-12,553.51,556.37,550.46,555.51
2015-03-11,555.14,558.14,550.68,551.18
2015-03-10,564.25,564.85,554.73,555.01
2015-03-09,566.86,570.27,563.535,568.85
2015-03-06,574.88,576.6799,566.76,567.685
2015-03-05,575.02,577.91,573.41,575.33
2015-03-04,571.87,577.11,568.01,573.37
2015-03-03,570.45,575.39,566.52,573.64
2015-03-02,560.53,572.15,558.75,571.34
2015-02-27,554.24,564.71,552.9,558.4
2015-02-26,543.21,556.14,541.5,555.48
2015-02-25,535.9,546.22,535.445,543.87
2015-02-24,530.0,536.79,528.25,536.09
2015-02-23,536.05,536.439,529.41,531.91
2015-02-20,543.13,543.75,535.8,538.95
2015-02-19,538.04,543.11,538.01,542.87
2015-02-18,541.4,545.49,537.51,539.7
2015-02-17,546.83,550.0,541.09,542.84
2015-02-13,543.35,549.91,543.13,549.01
2015-02-12,537.25,544.82,534.673,542.93
2015-02-11,535.3,538.45,533.3775,535.97
2015-02-10,529.3,537.7,526.92,536.94
2015-02-09,528.0,532.0,526.02,527.83
2015-02-06,527.64,537.2,526.41,531.0
2015-02-05,523.79,528.5,522.09,527.58
2015-02-04,529.24,532.6715,521.27,522.76
2015-02-03,528.0,533.4,523.26,529.24
2015-02-02,531.73,533.0,518.55,528.48
2015-01-30,515.86,539.87,515.52,534.52
2015-01-29,511.0,511.09,501.2,510.66
2015-01-28,522.78,522.99,510.0,510.0
2015-01-27,529.97,530.7,518.19,518.63
2015-01-26,538.53,539.0,529.67,535.21
2015-01-23,535.59,542.17,533.0,539.95
2015-01-22,521.48,536.33,519.7,534.39
2015-01-21,507.25,519.28,506.2,518.04
2015-01-20,511.0,512.5,506.01599999999996,506.9
2015-01-16,500.01,508.19,500.0,508.08
2015-01-15,505.57,505.68,497.76,501.79
2015-01-14,494.65,503.23,493.0,500.87
2015-01-13,498.84,502.98,492.39,496.18
2015-01-12,494.94,495.976,487.56,492.55
2015-01-09,504.76,504.92,494.79,496.17
2015-01-08,497.99,503.48,491.0,502.68
2015-01-07,507.0,507.244,499.65,501.1
2015-01-06,515.0,516.175,501.05,501.96
2015-01-05,523.26,524.33,513.06,513.87
2015-01-02,529.01,531.27,524.1,524.81
2014-12-31,531.25,532.6,525.8,526.4
2014-12-30,528.09,531.15,527.13,530.42
2014-12-29,532.19,535.48,530.011,530.33
2014-12-26,528.77,534.25,527.31,534.03
2014-12-24,530.51,531.759,527.02,528.77
2014-12-23,527.0,534.56,526.29,530.59
2014-12-22,516.08,526.46,516.08,524.87
2014-12-19,511.51,517.72,506.9106,516.35
2014-12-18,512.95,513.87,504.7,511.1
2014-12-17,497.0,507.0,496.81,504.89
2014-12-16,511.56,513.05,489.0,495.39
2014-12-15,522.74,523.1,513.27,513.8
2014-12-12,523.51,528.5,518.66,518.66
2014-12-11,527.8,533.92,527.1,528.34
2014-12-10,533.08,536.33,525.56,526.06
2014-12-09,522.14,534.19,520.5,533.37
2014-12-08,527.13,531.0,523.79,526.98
2014-12-05,531.0,532.89,524.28,525.26
2014-12-04,531.16,537.34,528.59,537.31
2014-12-03,531.44,535.996,529.26,531.32
2014-12-02,533.51,535.5,529.8,533.75
2014-12-01,538.9,541.41,531.86,533.8
2014-11-28,540.62,542.0,536.6,541.83
2014-11-26,540.88,541.55,537.0419999999999,540.37
2014-11-25,539.0,543.98,538.602,541.08
2014-11-24,537.65,542.7,535.62,539.27
2014-11-21,541.61,542.14,536.56,537.5
2014-11-20,531.25,535.11,531.08,534.83
2014-11-19,535.0,538.24,530.08,536.99
2014-11-18,537.5,541.94,534.17,535.03
2014-11-17,543.58,543.79,534.061,536.51
2014-11-14,546.68,546.68,542.15,544.4
2014-11-13,549.8,549.8,543.48,545.38
2014-11-12,550.39,550.46,545.17,547.31
2014-11-11,548.49,551.9399,546.3,550.29
2014-11-10,541.46,549.59,541.02,547.49
2014-11-07,546.21,546.21,538.67,541.01
2014-11-06,545.5,546.885,540.97,542.04
2014-11-05,556.8,556.8,544.05,545.92
2014-11-04,553.0,555.5,549.3,554.11
2014-11-03,555.5,557.9,553.23,555.22
2014-10-31,559.35,559.57,554.75,559.08
2014-10-30,548.95,552.8,543.51,550.31
2014-10-29,550.0,554.19,546.98,549.33
2014-10-28,543.0,548.98,541.62,548.9
2014-10-27,537.03,544.41,537.03,540.77
2014-10-24,544.36,544.88,535.79,539.78
2014-10-23,539.32,547.22,535.85,543.98
2014-10-22,529.89,539.8,528.8,532.71
2014-10-21,525.19,526.79,519.11,526.54
2014-10-20,509.45,521.76,508.1,520.84
2014-10-17,527.25,530.98,508.53,511.17
2014-10-16,519.0,529.43,515.0,524.51
2014-10-15,531.01,532.8,518.3,530.03
2014-10-14,538.9,547.19,533.1695,537.94
2014-10-13,544.99,549.5,533.1,533.21
2014-10-10,557.72,565.1299,544.05,544.49
2014-10-09,571.18,571.49,559.06,560.88
2014-10-08,565.57,573.88,557.49,572.5
2014-10-07,574.4,575.27,563.74,563.74
2014-10-06,578.8,581.0,574.44,577.35
2014-10-03,573.05,577.225,572.5,575.28
2014-10-02,567.31,571.91,563.32,570.08
2014-10-01,576.01,577.5799,567.01,568.27
2014-09-30,576.93,579.85,572.85,577.36
2014-09-29,571.75,578.19,571.17,576.36
2014-09-26,576.06,579.25,574.66,577.1
2014-09-25,587.55,587.98,574.18,575.06
2014-09-24,581.46,589.63,580.52,587.99
2014-09-23,586.85,586.85,581.0,581.13
2014-09-22,593.82,593.9490000000001,583.46,587.37
2014-09-19,591.5,596.48,589.5,596.08
2014-09-18,587.0,589.54,585.0,589.27
2014-09-17,580.01,587.5199,578.775,584.77
2014-09-16,572.76,581.5,572.66,579.95
2014-09-15,572.94,574.95,568.21,573.1
2014-09-12,581.0,581.64,574.46,575.62
2014-09-11,580.36,581.81,576.26,581.35
2014-09-10,581.5,583.5,576.94,583.1
2014-09-09,588.9,589.0,580.0,581.01
2014-09-08,586.6,591.77,586.3,589.72
2014-09-05,583.98,586.55,581.95,586.08
2014-09-04,580.0,586.0,579.22,581.98
2014-09-03,580.0,582.99,575.0,577.94
2014-09-02,571.85,577.83,571.19,577.33
2014-08-29,571.33,572.04,567.0692,571.6
2014-08-28,569.56,573.25,567.1,569.2
2014-08-27,577.27,578.49,570.1030000000001,571.0
2014-08-26,581.26,581.8,576.58,577.86
2014-08-25,584.72,585.0,579.0,580.2
2014-08-22,583.59,585.236,580.64,582.56
2014-08-21,583.82,584.5,581.14,583.37
2014-08-20,585.88,586.7,582.57,584.49
2014-08-19,585.0,587.34,584.0,586.86
2014-08-18,576.11,584.51,576.0,582.16
2014-08-15,577.86,579.38,570.52,573.48
2014-08-14,576.18,577.9,570.88,574.65
2014-08-13,567.31,575.0,565.75,574.78
2014-08-12,564.52,565.9,560.88,562.73
2014-08-11,569.99,570.49,566.0,567.88
2014-08-08,563.56,570.25,560.35,568.77
2014-08-07,568.0,569.89,561.1,563.36
2014-08-06,561.78,570.7,560.0,566.374
2014-08-05,570.05,571.98,562.61,565.07
2014-08-04,569.04,575.35,564.1,573.15
2014-08-01,570.4,575.9599,562.85,566.07
2014-07-31,580.6,583.6499,570.0,571.6
2014-07-30,586.55,589.5,584.0,587.42
2014-07-29,588.75,589.7,583.515,585.61
2014-07-28,588.07,592.5,584.7533,590.6
2014-07-25,590.4,591.86,587.03,589.02
2014-07-24,596.45,599.5,591.77,593.35
2014-07-23,593.23,597.85,592.5,595.98
2014-07-22,590.72,599.65,590.6,594.74
2014-07-21,591.75,594.4,585.2326,589.47
2014-07-18,593.0,596.8,582.0,595.08
2014-07-17,579.53,580.99,568.61,573.7299
2014-07-16,588.0,588.4,582.2,582.66
2014-07-15,585.74,585.8045,576.56,584.78
2014-07-14,582.6,585.21,578.03,584.87
2014-07-11,571.91,580.85,571.42,579.18
2014-07-10,565.91,576.59,565.01,571.1
2014-07-09,571.58,576.72,569.376,576.08
2014-07-08,577.66,579.5284,566.135,571.09
2014-07-07,583.76,586.4299,579.59,582.25
2014-07-03,583.35,585.01,580.92,584.73
2014-07-02,583.35,585.4399,580.39,582.335
2014-07-01,578.32,584.4,576.65,582.67
2014-06-30,578.66,579.57,574.75,575.28
2014-06-27,577.18,579.87,573.8,577.24
2014-06-26,581.0,582.45,571.85,576.0
2014-06-25,565.26,579.96,565.22,578.65
2014-06-24,565.19,572.646,561.01,564.62
2014-06-23,555.15,565.0,554.25,564.95
2014-06-20,556.85,557.58,550.3915,556.36
2014-06-19,554.24,555.0,548.51,554.9
2014-06-18,544.86,553.56,544.0,553.37
2014-06-17,544.2,545.32,539.33,543.01
2014-06-16,549.26,549.62,541.52,544.28
2014-06-13,552.26,552.3,545.56,551.76
2014-06-12,557.3,557.99,548.46,551.35
2014-06-11,558.0,559.88,555.0201,558.84
2014-06-10,560.51,563.6,557.9,560.55
2014-06-09,557.15,562.9,556.04,562.12
2014-06-06,558.06,558.06,548.93,556.33
2014-06-05,546.4,554.95,544.45,553.9
2014-06-04,541.5,548.61,538.75,544.66
2014-06-03,550.99,552.34,542.55,544.94
2014-06-02,560.7,560.9,545.73,553.93
2014-05-30,560.8,561.35,555.91,559.89
2014-05-29,563.35,564.0,558.71,560.08
2014-05-28,564.57,567.84,561.0,561.68
2014-05-27,556.0,566.0,554.35,565.95
2014-05-23,547.26,553.64,543.7,552.7
2014-05-22,541.13,547.5999,540.78,545.06
2014-05-21,532.9,539.1828,531.91,538.94
2014-05-20,529.74,536.23,526.3,529.77
2014-05-19,519.7,529.78,517.5830000000001,528.86
2014-05-16,521.39,521.8,515.44,520.63
2014-05-15,525.7,525.87,517.42,519.98
2014-05-14,533.0,533.0,525.29,526.65
2014-05-13,530.89,536.07,529.51,533.09
2014-05-12,523.51,530.19,519.01,529.92
2014-05-09,510.75,519.9,504.2,518.73
2014-05-08,508.46,517.23,506.45,511.0
2014-05-07,515.79,516.68,503.3,509.96
2014-05-06,525.23,526.81,515.06,515.14
2014-05-05,524.82,528.9,521.32,527.81
2014-05-02,533.76,533.9999,525.61,527.93
2014-05-01,527.11,532.93,523.88,531.35
2014-04-30,527.6,528.0,522.52,526.66
2014-04-29,516.9,529.46,516.32,527.7
2014-04-28,517.18,518.6,502.8,517.15
2014-04-25,522.51,524.7,515.42,516.18
2014-04-24,530.07,531.65,522.12,525.16
2014-04-23,533.79,533.87,526.25,526.94
2014-04-22,528.64,537.23,527.51,534.81
2014-04-21,536.1,536.7,525.6,528.62
2014-04-17,548.81,549.5,531.15,536.1
2014-04-16,543.0,557.0,540.0,556.54
2014-04-15,536.82,538.45,518.4601,536.44
2014-04-14,538.25,544.1,529.561,532.52
2014-04-11,532.55,540.0,526.53,530.6
2014-04-10,565.0,565.0,539.9,540.95
2014-04-09,559.62,565.37,552.95,564.14
2014-04-08,542.6,555.0,541.61,554.9
2014-04-07,540.74,548.48,527.15,538.15
2014-04-04,574.65,577.77,543.0,543.14
2014-04-03,569.85,587.28,564.13,569.74
2014-04-02,565.106,604.83,562.19,567.0
2014-04-01,558.71,568.45,558.71,567.16
2014-03-31,566.89,567.0,556.93,556.97
2014-03-28,561.2,566.43,558.67,559.99
2014-03-27,568.0,568.0,552.92,558.46
